title,link,sentiment
"[속보] 반도체 분야, 재정 투자 33조로 확대...소부장 '투자보조금' 신설",https:///n.news.naver.com/article/052/0002180214?ntype=RANKING,중립
[날씨] 비바람 그쳤지만 출근길 꽃샘추위...낮부터 기온 오름세,https:///n.news.naver.com/article/052/0002180205?ntype=RANKING,중립
"""中·베트남, 어떻게 미국 망칠지 파악""...시진핑 보복에 美 방산 '비상' [굿모닝경제]",https:///n.news.naver.com/article/052/0002180221?ntype=RANKING,중립
겹겹이 쌓인 잔해에 기상악화...실종자 수색 닷새째 '난항',https:///n.news.naver.com/article/052/0002180193?ntype=RANKING,중립
"안중근 유묵·한용운 병풍, 독립 열망 담은 유물 대거 경매 출품",https:///n.news.naver.com/article/052/0002180173?ntype=RANKING,중립
"""만기 적금으로 몰래 코인 투자한 아내, 3억 벌고 숨겨…유책사유 될까""",https:///n.news.naver.com/article/421/0008192379?ntype=RANKING,중립
"하정우가 판 50억 고급주택, 샤이니 민호가 샀다",https:///n.news.naver.com/article/421/0008192403?ntype=RANKING,중립
GTX 개통 후 기대만큼 안 올랐다…22억 찍던 '이동네' 3억 넘게 '뚝',https:///n.news.naver.com/article/421/0008192572?ntype=RANKING,중립
"[인터뷰] 홍준표 ""50일이면 이재명 뒤집기에 충분한 시간""",https:///n.news.naver.com/article/421/0008192399?ntype=RANKING,중립
"""스타벅스 아니면 메가커피 간다""…커피 한 잔도 '양극화 시대'",https:///n.news.naver.com/article/421/0008192450?ntype=RANKING,중립
"""제 말 맞죠, 100% 먹고 나갑니다""…운에 베팅? '한 방' 노리는 개미들",https:///n.news.naver.com/article/008/0005180448?ntype=RANKING,중립
"""가, 너라도 살아야지""…할아버지 눈물에도 꼬리 흔들며 안겼다",https:///n.news.naver.com/article/008/0005180465?ntype=RANKING,중립
"흉기 찔려 숨진 아내와 아들…""살인범은 남편"" 모든 정황이 가리켰다[뉴스속오늘]",https:///n.news.naver.com/article/008/0005180466?ntype=RANKING,중립
"""잠 못 잤어"" 같이 여행 갔다가 민폐…'코골이' 이렇게만 해도 탈출",https:///n.news.naver.com/article/008/0005180476?ntype=RANKING,중립
"""혼나야겠네"" 나나 훈계 통했나?…'인성 논란' 아이돌, 이틀만 사과",https:///n.news.naver.com/article/008/0005180455?ntype=RANKING,중립
"“취미는 가스라이팅”이라던 서예지, 정면돌파 후 의미심장 글",https:///n.news.naver.com/article/009/0005476277?ntype=RANKING,중립
"“잘 안키워 죄송합니다”…서하얀에 막내 대신 사과하는 아들, 손편지 ‘눈길’",https:///n.news.naver.com/article/009/0005476279?ntype=RANKING,중립
"“월 수임 1건도 어렵습니다”...변호사 3만명 시대, 변협도 “이제 좀 덜 뽑자”",https:///n.news.naver.com/article/009/0005476286?ntype=RANKING,중립
"“또 말 바꿨다”...못 믿을 양치기 대통령, 세계최강국 신뢰도 흔든다 [뉴스&분석]",https:///n.news.naver.com/article/009/0005476166?ntype=RANKING,중립
“우리 아이 영유 보내느라 등골 휘었는데”…충격 결과 나왔다,https:///n.news.naver.com/article/009/0005476266?ntype=RANKING,중립
"""비행기 탈 때 편하다고 '이 옷' 입지 마세요""…전문가의 경고",https:///n.news.naver.com/article/277/0005577776?ntype=RANKING,중립
350만원→8170만원 '껑충'…대형마트 쉬는 날 전통시장 대신 '여기'로 몰렸다,https:///n.news.naver.com/article/277/0005577831?ntype=RANKING,중립
"1억개 팔린 이장우 호두과자 '부창제과', 성심당 본진 대전에 문연다",https:///n.news.naver.com/article/277/0005577783?ntype=RANKING,중립
"[단독]""왜 잠금 안 풀리고 배터리 빨리 닳죠?""…원UI 업데이트한 갤S24에 무슨 일이",https:///n.news.naver.com/article/277/0005577696?ntype=RANKING,중립
"""2주에 무려 1300만원""…97만 유튜버 '초고가 산후조리원' 후기 화제",https:///n.news.naver.com/article/277/0005577816?ntype=RANKING,중립
"""박나래 집서 훔친 금품, 장물로 내놓기도""…절도범 정체 보니",https:///n.news.naver.com/article/025/0003434075?ntype=RANKING,중립
"""위험해서 안 만듭니다""…졸업앨범 사라지는 씁쓸한 현실, 왜",https:///n.news.naver.com/article/025/0003434176?ntype=RANKING,중립
유승민 14→3%…'역선택 방지룰' 적용하니 지지율 요동쳤다,https:///n.news.naver.com/article/025/0003434177?ntype=RANKING,중립
"트럼프 또 오락가락…""안 봐준다""더니 하루만에 車관세 면제 시사",https:///n.news.naver.com/article/025/0003434183?ntype=RANKING,중립
“니가 검사면 난 대통령” 욕 먹으며 1500명에게 전화 돌렸다 [김승현 논설위원이 간다],https:///n.news.naver.com/article/025/0003434124?ntype=RANKING,중립
[단독] 홍준표 “용산 안 간다”…집권 시 청와대 복귀 구상,https:///n.news.naver.com/article/005/0001769947?ntype=RANKING,중립
“물로만 머리 감기“ 허리띠 졸라 매는 프랑스인들…세제 없이 세탁도,https:///n.news.naver.com/article/005/0001769869?ntype=RANKING,중립
"‘3000원 영양제 대란’ 다이소, 이번엔 르까프·스케쳐스 ‘이것’ 출시",https:///n.news.naver.com/article/005/0001769868?ntype=RANKING,중립
‘투자의 정석’… 또 그가 옳았다,https:///n.news.naver.com/article/005/0001769861?ntype=RANKING,중립
선고일 화환까지 26t 치워… “한겨울에 속옷 다 젖었어요”,https:///n.news.naver.com/article/005/0001769912?ntype=RANKING,중립
'노아의 방주' 흔적 나올까…아라라트산 유적 발굴 추진,https:///n.news.naver.com/article/001/0015329824?ntype=RANKING,중립
"[인터뷰] 홍준표 ""정상적인 대선보다 쉬울 수도…이재명 잡을 사람은 나""",https:///n.news.naver.com/article/001/0015329915?ntype=RANKING,중립
"[샷!] ""임신·사고쳤다는 오해 받을까봐…""",https:///n.news.naver.com/article/001/0015329856?ntype=RANKING,중립
5개월 아기 뇌출혈에 온몸 멍 자국…학대 의심 부부 수사,https:///n.news.naver.com/article/001/0015329900?ntype=RANKING,중립
"美재무 ""한국과 내주 무역 협상…먼저 합의하는 국가가 유리""(종합2보)",https:///n.news.naver.com/article/001/0015329926?ntype=RANKING,중립
"결혼 안 하는 이유? 男 ""돈 없어"" vs 女 ""맘에 드는 남자 없어""",https:///n.news.naver.com/article/660/0000083364?ntype=RANKING,중립
부부싸움하다 아파트서 추락 사망..10대 딸도 다쳐,https:///n.news.naver.com/article/660/0000083343?ntype=RANKING,중립
"5개월 아기 뇌출혈·온몸에 멍..경찰, 20대 부부 수사",https:///n.news.naver.com/article/660/0000083385?ntype=RANKING,중립
"""여직원만 남고 다 나가""..고창군의원 '갑질' 논란",https:///n.news.naver.com/article/660/0000083366?ntype=RANKING,중립
"와인 대신 '악마의 잼' 선물한 이탈리아 총리..""비 오는 날 소파에서""",https:///n.news.naver.com/article/660/0000083380?ntype=RANKING,중립
"이재명 ""한국형 챗GPT 무료""…안철수 ""황당, 모르면 가만히 계시라""",https:///n.news.naver.com/article/088/0000941976?ntype=RANKING,중립
"강대규 ""한덕수 출마 안했으면…국힘에 인재 많아"" [일타뉴스]",https:///n.news.naver.com/article/088/0000941965?ntype=RANKING,중립
"박수영 ""의원 54명 한덕수 출마 촉구…통상외교 적임자""",https:///n.news.naver.com/article/088/0000941978?ntype=RANKING,중립
"백종원 더본코리아, 거듭된 위생 논란에도 뚜렷한 대책 안 내놔",https:///n.news.naver.com/article/088/0000941930?ntype=RANKING,중립
[더사주 오늘의 띠별 운세] <4월 15일   화요일(음력 3월18일)>,https:///n.news.naver.com/article/088/0000941967?ntype=RANKING,중립
광명 붕괴 실종자 닷새째 수색...반경 50ｍ 주민 대피령,https:///n.news.naver.com/article/310/0000124772?ntype=RANKING,중립
[기고] ‘엄마 성’은 언제까지 예외여야 하나... 헌재는 응답해야,https:///n.news.naver.com/article/310/0000124740?ntype=RANKING,중립
"하버드대, 90억 달러 지원 중단 위협에도 트럼프 정책 거부",https:///n.news.naver.com/article/310/0000124771?ntype=RANKING,중립
"윤 첫 재판 발언 ""몇 시간 만에 계엄 해제""...내란 혐의 부인",https:///n.news.naver.com/article/310/0000124744?ntype=RANKING,중립
"“간호사들이 태운 잠과 쉼, 하위법령에 담겨야 한다”",https:///n.news.naver.com/article/310/0000124762?ntype=RANKING,중립
이번엔 ‘옷’이다…다이소 “단돈 3천원에 ‘운동복’ 사가세요”,https:///n.news.naver.com/article/018/0005987936?ntype=RANKING,중립
"""낙상 마렵다"" 동료 글 SNS에 퍼나른 간호사 2명 결국",https:///n.news.naver.com/article/018/0005987884?ntype=RANKING,중립
"“이재명 대항마는 누구” 국힘, 오늘 경선후보 등록 마무리",https:///n.news.naver.com/article/018/0005987934?ntype=RANKING,중립
"트럼프, 자동차 부품 관세 추가면제 시사…다음주 무역협상[뉴스새벽배송]",https:///n.news.naver.com/article/018/0005987966?ntype=RANKING,중립
생후 5개월이 갈비뼈 골절에 뇌출혈…20대 부부 학대 혐의 수사,https:///n.news.naver.com/article/018/0005987976?ntype=RANKING,중립
"다이소, '매출 4조' 잭팟…불티나게 팔린 '1000원 제품' 뭐길래",https:///n.news.naver.com/article/015/0005119194?ntype=RANKING,중립
"""민수 엄마, 자가예요? 전세예요?""…신도시서 벌어진 촌극 [돈앤톡]",https:///n.news.naver.com/article/015/0005119200?ntype=RANKING,중립
"부부가 합심해 '국민연금 1000만원' 더 부었더니, 몇년 뒤… [일확연금 노후부자]",https:///n.news.naver.com/article/015/0005119223?ntype=RANKING,중립
'2주에 5kg 감량…알고보니 근육 손실?' 위고비 부작용 [건강!톡],https:///n.news.naver.com/article/015/0005119195?ntype=RANKING,중립
12년 전 27억에 산 '하정우 집'…민호가 '현금 50억' 주고 샀다,https:///n.news.naver.com/article/015/0005119208?ntype=RANKING,중립
"“설마 수천억 자산가 되나”…이장우 호두과자, ‘성심당’ 있는 대전에 문 연다",https:///n.news.naver.com/article/016/0002457131?ntype=RANKING,중립
“이건 ‘충격’ 넘어 ‘공포’” 싼맛에 산 중국산 카메라에 난리…터질 게 터졌다,https:///n.news.naver.com/article/016/0002457091?ntype=RANKING,중립
"“아내가 이제 金 팔고 영끌해 서울 집 사자하네요”…금값은 또 사상 최고치, 왜? [투자360]",https:///n.news.naver.com/article/016/0002457005?ntype=RANKING,중립
"“백신도, 치료제도 없다”…벌써 381명 사망, ‘이미 활동 시작했다’",https:///n.news.naver.com/article/016/0002457133?ntype=RANKING,중립
"유명 관광지서 대낮에 성관계한 中 커플, 붙잡히자 “불법인 줄 몰랐다”",https:///n.news.naver.com/article/016/0002457108?ntype=RANKING,중립
"""퇴근 후 맥주 한 잔? 안 됩니다""…일주일에 맥주 '이만큼' 마시면 치매 위험 '쑥'",https:///n.news.naver.com/article/011/0004473958?ntype=RANKING,중립
"이재명 ""AI에 100조 투자""…안철수 ""모르면 좀 가만히 있어라""",https:///n.news.naver.com/article/011/0004474102?ntype=RANKING,중립
"""한국 가면 무조건 사야 돼""…일본인들 우르르 몰려와 사간다는 '이것'",https:///n.news.naver.com/article/011/0004474082?ntype=RANKING,중립
