title,link,sentiment
더본코리아 女 생산직 연봉 3200만원…男의 절반도 안돼,https:///n.news.naver.com/article/366/0001068077?ntype=RANKING,중립
‘中 생리대 재탕 논란’에 엑소 출신 타오 “24시간 생중계 공장 세우겠다”,https:///n.news.naver.com/article/366/0001067969?ntype=RANKING,중립
"오세훈은 ‘직 유지’·홍준표는 ‘사퇴’... 대선 출마 지자체장들, 제각각인 이유",https:///n.news.naver.com/article/366/0001068084?ntype=RANKING,중립
트럼프 “중국 관세 125%로 인상…보복 없는 75개국엔 90일 유예”,https:///n.news.naver.com/article/366/0001068091?ntype=RANKING,중립
"잘못 건드렸다가 화들짝… 공매도 세력, 정치테마株선 원금 절반 날릴 위기",https:///n.news.naver.com/article/366/0001068081?ntype=RANKING,중립
"尹 부부, 11일 반려동물 11마리와 함께 관저 퇴거할 듯",https:///n.news.naver.com/article/081/0003532306?ntype=RANKING,중립
"“싱글맘과 ‘잠자리’해드려요, 생리 중이라면”…선거판 뒤집은 필리핀 男 망언",https:///n.news.naver.com/article/081/0003532151?ntype=RANKING,중립
“고무장갑 쓰레기봉투에 버렸는데 벌금 10만원 냈습니다”,https:///n.news.naver.com/article/081/0003532295?ntype=RANKING,중립
"“결국 이름도 바꿔”…신생아에 “낙상 마렵다”던 간호사, 사과 안했다",https:///n.news.naver.com/article/081/0003532298?ntype=RANKING,중립
결혼 3개월 만에 “아내 죽었다” 상주 맡은 남편…장례식장서 긴급체포,https:///n.news.naver.com/article/081/0003532301?ntype=RANKING,중립
"""밤에 밥 먹지 마세요""…야간 근무자도 낮에만 먹었더니 '이것' 확 낮아졌다",https:///n.news.naver.com/article/011/0004472240?ntype=RANKING,중립
"""위고비, 이 정도로 효과 있다고?""…'3주 만에 7kg 감량' 인기 폭발하더니",https:///n.news.naver.com/article/011/0004472362?ntype=RANKING,중립
"트럼프 관세 낮추자…나스닥, 24년래 최대 상승[데일리국제금융시장]",https:///n.news.naver.com/article/011/0004472369?ntype=RANKING,중립
"'관세 유예' 소식에…삼성전자 7%, SK하이닉스 13% 급등 [줍줍 리포트]",https:///n.news.naver.com/article/011/0004472400?ntype=RANKING,중립
"무료배송·반품에 '폭싹 속았수다'까지 공짜로 보여주더니…""네이버멤버십 이 정도야?""",https:///n.news.naver.com/article/011/0004472388?ntype=RANKING,중립
"함상훈 헌법재판관 후보자, ‘2400원 횡령 버스기사’ 해고 판결",https:///n.news.naver.com/article/028/0002740108?ntype=RANKING,중립
"내란 옹호해놓고…국힘 단체장들, 너도나도 대선판에",https:///n.news.naver.com/article/028/0002740176?ntype=RANKING,중립
"트럼프, 한국 등 상호관세 90일 유예…중국은 125%로 인상",https:///n.news.naver.com/article/028/0002740172?ntype=RANKING,중립
"“한덕수의 재판관 지명, 위헌 확인해달라” 헌법소원 봇물",https:///n.news.naver.com/article/028/0002740168?ntype=RANKING,중립
"방위비 끌어들인 미 관세전쟁…“임시직 한덕수, 재협상은 월권”",https:///n.news.naver.com/article/028/0002740173?ntype=RANKING,중립
초봉 6500만원에도 '은행 입사 포기' 속출… 어디로 갔나 봤더니,https:///n.news.naver.com/article/277/0005575297?ntype=RANKING,중립
"지켜보고 있다…""빈 커피잔 그대로 뒀다간 후회하게 됩니다""",https:///n.news.naver.com/article/277/0005575544?ntype=RANKING,중립
"[단독]순대볶음 '2만5천원', ""바가지 씌워야 남아""…'뒷돈' 요구 탓 주장",https:///n.news.naver.com/article/277/0005575604?ntype=RANKING,중립
"""러시아의 가장 귀중한 자산 된 북한군""…달라진 모습에 외신도 깜짝",https:///n.news.naver.com/article/277/0005575568?ntype=RANKING,중립
"[르포]""최대한 보존하고 복원""…샤넬이 1·2층 찜했다는 '더 헤리티지'",https:///n.news.naver.com/article/277/0005575600?ntype=RANKING,중립
"""아, X신 같은 게""…고객 버벅대자 욕설한 은행 상담원",https:///n.news.naver.com/article/003/0013174690?ntype=RANKING,중립
"""우리가 거지도 아니고""…경북 산불 물품 기부에 분노한 이유?",https:///n.news.naver.com/article/003/0013174672?ntype=RANKING,중립
"'대선 출마' 이철우 ""어제 尹 만나…주변 인사들 배신에 상처""",https:///n.news.naver.com/article/003/0013174825?ntype=RANKING,중립
"""자연스럽게, 티 나지 않게""…Z세대가 이끄는 '시술' 열풍",https:///n.news.naver.com/article/003/0013174689?ntype=RANKING,중립
"김문수 ""장관직 그만두고 尹과 통화…'잘 해보라' 해""",https:///n.news.naver.com/article/003/0013174640?ntype=RANKING,중립
[단독] 경호처 '초유의 연판장' 사태… 尹 파면에도 버티는 김성훈에 반발,https:///n.news.naver.com/article/469/0000858754?ntype=RANKING,중립
"김문수 “장관직 사퇴하고 尹과 통화... '잘 해보라, 고생 많았다' 하더라”",https:///n.news.naver.com/article/469/0000858760?ntype=RANKING,중립
"친명은 뒤로, 비명·전문가 '전진배치'… 이재명 캠프 방점은 '통합과 실력'",https:///n.news.naver.com/article/469/0000858738?ntype=RANKING,중립
"美, 한국 등 상호관세 90일 유예… 트럼프 ""중국은 125%로 인상""",https:///n.news.naver.com/article/469/0000858736?ntype=RANKING,중립
[단독] 1000억 손익 조작해 성과급 5억 '꿀꺽'… 이후 1300억 손실 은폐 시도도,https:///n.news.naver.com/article/469/0000858742?ntype=RANKING,중립
중국인 손에 전투기 수백 장…수원서 찍더니 또 걸렸다,https:///n.news.naver.com/article/055/0001247900?ntype=RANKING,중립
"[단독] 한강 갔다 기겁…""떼로 다닥다닥"" 올여름엔 막는다",https:///n.news.naver.com/article/055/0001247906?ntype=RANKING,중립
"함상훈 재판관 후보자, '2400원 횡령' 버스기사 해고 판결 논란",https:///n.news.naver.com/article/055/0001247930?ntype=RANKING,중립
"'상호관세 90일 유예' 발표…""중국엔 125%로 즉시 인상""",https:///n.news.naver.com/article/055/0001247976?ntype=RANKING,중립
"""500원부터 해드려요""…'지브리' 열풍에 등장한 논란 글",https:///n.news.naver.com/article/055/0001247998?ntype=RANKING,중립
"""중국에 125% 관세...한국 등 나머지 국가 90일 유예""",https:///n.news.naver.com/article/052/0002178060?ntype=RANKING,중립
"뉴욕 증시 3대 지수, 관세 90일 유예에 폭등...나스닥 12%↑",https:///n.news.naver.com/article/052/0002178061?ntype=RANKING,중립
"헌재, 오늘 박성재 법무부 장관 탄핵심판 선고",https:///n.news.naver.com/article/052/0002178017?ntype=RANKING,중립
"애플 15%·테슬라 22% 폭등...7개 대형 기술주 시총 2,700조 원↑",https:///n.news.naver.com/article/052/0002178075?ntype=RANKING,중립
"대선·개헌 동시투표 사실상 무산...이재명, 개헌 공약하나",https:///n.news.naver.com/article/052/0002177988?ntype=RANKING,중립
"""6억에 샀는데 6000만원 됐다""…'유령 상가' 즐비한 동네",https:///n.news.naver.com/article/015/0005117345?ntype=RANKING,중립
"박하선에 이준기까지 ""안 먹어요""…'이것' 뭐길래",https:///n.news.naver.com/article/015/0005117292?ntype=RANKING,중립
"'관세 유예' 이유 묻자…트럼프 ""사람들이 약간 겁 먹어서""",https:///n.news.naver.com/article/015/0005117353?ntype=RANKING,중립
"중국만 때려놓고 ""자존심 강한 시진핑""…트럼프의 속내는 [이상은의 워싱턴나우]",https:///n.news.naver.com/article/015/0005117378?ntype=RANKING,중립
"""엔저 끝났는데 일본 왜 가죠?""…도쿄 왕복 항공권 40만원",https:///n.news.naver.com/article/015/0005117358?ntype=RANKING,중립
재밌지만 찜찜한 ‘지브리’ 열풍…저작권 등 문제 없나?,https:///n.news.naver.com/article/056/0011928589?ntype=RANKING,중립
“우리 밭에 집 만드세요”…마늘밭 내어준 ‘통큰 선심’,https:///n.news.naver.com/article/056/0011928575?ntype=RANKING,중립
“5.18 유공자지요?” 이완규 이력 하나하나 짚더니 [지금뉴스],https:///n.news.naver.com/article/056/0011928730?ntype=RANKING,중립
트럼프 “상호 관세 90일 유예…중국 관세는 125%로 상향”,https:///n.news.naver.com/article/056/0011928702?ntype=RANKING,중립
“상호 관세 90일 유예” 발표에 뉴욕 주가 폭등…불안감 ‘여전’,https:///n.news.naver.com/article/056/0011928704?ntype=RANKING,중립
"""신경 안 쓴다더니 트럼프도 놀랐나""...전격 상호 관세 유예 이유 들어보니",https:///n.news.naver.com/article/215/0001205215?ntype=RANKING,중립
"""조선에 많은 돈을 쓸 것""…트럼프, '조선업 재건' 행정명령 서명",https:///n.news.naver.com/article/215/0001205225?ntype=RANKING,중립
"""미쳤다""…상호관세 유예에 비트코인 '급반등'",https:///n.news.naver.com/article/215/0001205224?ntype=RANKING,중립
